Year and Quarter,Analysis,Department_Type_Matrix,Compound,Units,xqcorgconc,Target,Actual,Percent Rec.,Date,Batch ID,Sample ID
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,1-Dichloroethane",ppbv,0,0.2,0.22,110,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"cis-1,2-Dichloroethene",ppbv,0,0.2,0.21,105,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Vinyl acetate,ppbv,0,2,1.36,68,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,ethyl acetate,ppbv,0,2,1.75,87.5,9/27/2023,230926A8,230926A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Tetrahydrofuran,ppbv,0,0.2,0.19,95,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Chloroform,ppbv,0,0.2,0.23,115,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,2-Dichloroethane",ppbv,0,0.2,0.2,100,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,1,1-Trichloroethane",ppbv,0,0.2,0.23,115,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Cyclohexane,ppbv,0,0.2,0.24,120,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,tert-Amyl methyl ether,ppbv,0,0.2,0.21,105,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,4-Methyl-2-pentanone (MIBK),ppbv,0,0.2,0.21,105,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,2-Hexanone,ppbv,0,0.2,0.17,85,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Carbon tetrachloride,ppbv,0,0.2,0.22,110,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"2,2,4-Trimethylpentane",ppbv,0,0.2,0.21,105,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Benzene,ppbv,0,0.2,0.24,120,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Heptane,ppbv,0,0.2,0.23,115,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Trichloroethene,ppbv,0,0.2,0.24,120,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Methyl methacrylate,ppbv,0,0.2,0.21,105,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,2-Dichloropropane",ppbv,0,0.2,0.23,115,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,4-Dioxane",ppbv,0,0.2,0.36,180,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Bromodichloromethane,ppbv,0,0.2,0.22,110,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"cis-1,3-Dichloropropene",ppbv,0,0.2,0.22,110,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Toluene,ppbv,0,0.2,0.24,120,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"trans-1,3-Dichloropropene",ppbv,0,0.2,0.22,110,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,1,2-Trichloroethane",ppbv,0,0.2,0.23,115,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Dibromochloromethane,ppbv,0,0.2,0.26,130,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,2-Dibromoethane",ppbv,0,0.2,0.28,140,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Tetrachloroethene,ppbv,0,0.2,0.28,140,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Chlorobenzene,ppbv,0,0.2,0.28,140,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,1,1,2-Tetrachloroethane",ppbv,0,0.2,0.26,130,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Ethylbenzene,ppbv,0,0.2,0.27,135,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"p,m-Xylene",ppbv,0,0.4,0.62,155,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,o-Xylene,ppbv,0,0.2,0.39,195,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Styrene,ppbv,0,0.2,0.35,175,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Bromoform,ppbv,0,0.2,0.33,165,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,1,2,2-Tetrachloroethane",ppbv,0,0.2,0.42,210,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,4-Ethyltoluene,ppbv,0,0.2,0.41,205,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Isopropylbenzene,ppbv,0,0.2,0.35,175,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,n-Propylbenzene,ppbv,0,0.2,0.32,160,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,3,5-Trimethylbenzene",ppbv,0,0.2,0.37,185,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,2-Chlorotoluene,ppbv,0,0.2,0.36,180,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,tert-Butylbenzene,ppbv,0,0.2,0.37,185,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,2,4-Trimethylbenzene",ppbv,0,0.2,0.39,195,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,sec-Butylbenzene,ppbv,0,0.2,0.36,180,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,o-Isopropyltoluene,ppbv,0,0.2,0.36,180,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,3-Dichlorobenzene",ppbv,0,0.2,0.39,195,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,4-Dichlorobenzene",ppbv,0,0.2,0.54,270,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Benzyl chloride,ppbv,0,0.2,0.29,145,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,2-Dichlorobenzene",ppbv,0,0.2,0.46,230,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,n-Butylbenzene,ppbv,0,0.2,0.31,155,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,"1,2,4-Trichlorobenzene",ppbv,0,0.2,0.39,195,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Hexachlorobutadiene,ppbv,0,0.2,0.52,260,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR1,Naphthalene,ppbv,0,0.2,0.35,175,9/27/2023,230926A8,230926A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Freon 113,ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Propylene,ppbv,0,2,2.25,112.5,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Freon 114,ppbv,0,0.2,0.23,115,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,3-Butadiene",ppbv,0,2,2.11,105.5,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Acetone,ppbv,0,2,2.29,114.5,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Isopropyl Alcohol,ppbv,0,0.2,0.32,160,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Carbon disulfide,ppbv,0,0.2,0.28,140,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Acrylonitrile,ppbv,0,2,2.18,109,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,tert-Methyl butyl ether (MTBE),ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,2-Butanone (MEK),ppbv,0,2,2.15,107.5,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Dichlorodifluoromethane,ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Chloromethane,ppbv,0,2,2.21,110.5,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Vinyl chloride,ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Bromomethane,ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Chloroethane,ppbv,0,2,2.16,108,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Vinyl Bromide,ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Acrolein,ppbv,0,2,2.04,102,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Trichlorofluoromethane,ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Acetonitrile,ppbv,0,2,2.16,108,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,1-Dichloroethene",ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Ethanol,ppbv,0,2,1.92,96,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,3-Chloropropene,ppbv,0,2,2.19,109.5,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Methylene chloride,ppbv,0,2,2.28,114,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,tert-Butyl alcohol,ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"trans-1,2-Dichloroethene",ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Hexane,ppbv,0,0.2,0.21,105,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,1-Dichloroethane",ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"cis-1,2-Dichloroethene",ppbv,0,0.2,0.23,115,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Vinyl acetate,ppbv,0,2,2.48,124,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,ethyl acetate,ppbv,0,2,2.2,110,9/30/2023,230930A8,230930A8.LOQ020
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Tetrahydrofuran,ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Chloroform,ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,2-Dichloroethane",ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,1,1-Trichloroethane",ppbv,0,0.2,0.23,115,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Cyclohexane,ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,tert-Amyl methyl ether,ppbv,0,0.2,0.35,175,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,4-Methyl-2-pentanone (MIBK),ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,2-Hexanone,ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Carbon tetrachloride,ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"2,2,4-Trimethylpentane",ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Benzene,ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Heptane,ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Trichloroethene,ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Methyl methacrylate,ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,2-Dichloropropane",ppbv,0,0.2,0.23,115,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,4-Dioxane",ppbv,0,0.2,0.41,205,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Bromodichloromethane,ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"cis-1,3-Dichloropropene",ppbv,0,0.2,0.21,105,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Toluene,ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"trans-1,3-Dichloropropene",ppbv,0,0.2,0.2,100,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,1,2-Trichloroethane",ppbv,0,0.2,0.23,115,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Dibromochloromethane,ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,2-Dibromoethane",ppbv,0,0.2,0.23,115,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Tetrachloroethene,ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Chlorobenzene,ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,1,1,2-Tetrachloroethane",ppbv,0,0.2,0.27,135,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Ethylbenzene,ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"p,m-Xylene",ppbv,0,0.4,0.47,117.5,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,o-Xylene,ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Styrene,ppbv,0,0.2,0.23,115,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Bromoform,ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,1,2,2-Tetrachloroethane",ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,4-Ethyltoluene,ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Isopropylbenzene,ppbv,0,0.2,0.27,135,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,n-Propylbenzene,ppbv,0,0.2,0.25,125,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,3,5-Trimethylbenzene",ppbv,0,0.2,0.22,110,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,2-Chlorotoluene,ppbv,0,0.2,0.28,140,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,tert-Butylbenzene,ppbv,0,0.2,0.27,135,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,2,4-Trimethylbenzene",ppbv,0,0.2,0.22,110,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,sec-Butylbenzene,ppbv,0,0.2,0.27,135,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,o-Isopropyltoluene,ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,3-Dichlorobenzene",ppbv,0,0.2,0.23,115,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,4-Dichlorobenzene",ppbv,0,0.2,0.23,115,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Benzyl chloride,ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,2-Dichlorobenzene",ppbv,0,0.2,0.24,120,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,n-Butylbenzene,ppbv,0,0.2,0.26,130,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,"1,2,4-Trichlorobenzene",ppbv,0,0.2,0.19,95,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Hexachlorobutadiene,ppbv,0,0.2,0.23,115,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR3_LOD_LOQ,TO15,LOQ_AIR2,Naphthalene,ppbv,0,0.2,0.33,165,9/30/2023,230930A8,230930A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Freon 113,ppbv,0,0.2,0.22,110,12/11/2023,231211A8,231211A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Propylene,ppbv,0,2,1.94,97,12/11/2023,231211A8,231211A8.LOQ020
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Freon 114,ppbv,0,0.2,0.22,110,12/11/2023,231211A8,231211A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,"1,3-Butadiene",ppbv,0,2,2.08,104,12/11/2023,231211A8,231211A8.LOQ020
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Acetone,ppbv,0,2,1.96,98,12/11/2023,231211A8,231211A8.LOQ020
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Isopropyl Alcohol,ppbv,0,0.2,0.21,105,12/11/2023,231211A8,231211A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Carbon disulfide,ppbv,0,0.2,0.23,115,12/11/2023,231211A8,231211A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Acrylonitrile,ppbv,0,2,1.78,89,12/11/2023,231211A8,231211A8.LOQ020
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,tert-Methyl butyl ether (MTBE),ppbv,0,0.2,0.23,115,12/11/2023,231211A8,231211A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,2-Butanone (MEK),ppbv,0,2,1.78,89,12/11/2023,231211A8,231211A8.LOQ020
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Dichlorodifluoromethane,ppbv,0,0.2,0.23,115,12/11/2023,231211A8,231211A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Chloromethane,ppbv,0,2,1.89,94.5,12/11/2023,231211A8,231211A8.LOQ020
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Vinyl chloride,ppbv,0,0.2,0.21,105,12/11/2023,231211A8,231211A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Bromomethane,ppbv,0,0.2,0.25,125,12/11/2023,231211A8,231211A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Chloroethane,ppbv,0,2,2.13,106.5,12/11/2023,231211A8,231211A8.LOQ020
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Vinyl Bromide,ppbv,0,0.2,0.26,130,12/11/2023,231211A8,231211A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Acrolein,ppbv,0,2,1.97,98.5,12/11/2023,231211A8,231211A8.LOQ020
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Trichlorofluoromethane,ppbv,0,0.2,0.25,125,12/11/2023,231211A8,231211A8.LOQ002
2023_QTR4_LOD_LOQ,TO15,LOQ_AIR1,Acetonitrile,ppbv,0,2,2.14,107,12/11/2023,231211A8,231211A8.LOQ020
